Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
12024,42569.50417,11/07/2015 07:56:32,1297.991434,7,1,-0.647864699,3.446884394,2.312454315,2.067268247,8.873212069,7.491978565,0.003529072,0,0,0,0
12025,42570.51981,11/07/2015 07:56:33,1299.007066,7,1,-1.392516732,3.390548229,2.312454315,2.067649778,8.873212069,7.493273174,-0.011623383,0,0,0,0
12026,42571.53542,11/07/2015 07:56:34,1300.022674,7,1,-2.850575447,3.278523207,2.312454315,2.06844762,8.873212069,7.495892074,-0.035161592,0,0,0,0
12027,42572.55073,11/07/2015 07:56:35,1301.03799,7,1,0.895983398,3.559233189,2.312699249,2.068456127,8.874083107,7.495921085,0.024315262,0,0,0,0
12028,42573.551,11/07/2015 07:56:36,1302.038262,7,1,-2.734263182,3.28694129,2.312699249,2.06919991,8.874083107,7.498369578,-0.031988621,0,0,0,0
12029,42574.55101,11/07/2015 07:56:37,1303.038267,7,1,-0.627997696,3.443970442,2.312699249,2.069383466,8.874083107,7.499000353,0.010490179,0,0,0,0
12030,42575.56663,11/07/2015 07:56:38,1304.053888,7,1,0.515981436,3.526694059,2.31270196,2.069465778,8.874092652,7.499285844,0.049213268,0,0,0,0
12031,42576.58229,11/07/2015 07:56:39,1305.06955,7,1,1.913897276,3.632081747,2.312853699,2.069465778,8.874628898,7.499285844,0.014958238,0,0,0,0
12032,42577.59788,11/07/2015 07:56:40,1306.085136,7,1,1.777176023,3.629005909,2.313392108,2.069465778,8.876586464,7.499285844,0.067927264,0,0,0,0
12033,42578.6135,11/07/2015 07:56:41,1307.100758,7,1,1.513847709,3.612655401,2.313888894,2.069465778,8.878389396,7.499285844,0.033898879,0,0,0,0
12034,42579.62907,11/07/2015 07:56:42,1308.116325,7,1,1.20012939,3.591772318,2.314308505,2.069465778,8.87990501,7.499285844,0.024541903,0,0,0,0
12035,42580.64471,11/07/2015 07:56:43,1309.131973,7,1,0.870698094,3.568784475,2.314640621,2.069465778,8.881097589,7.499285844,0.007576275,0,0,0,0
12036,42581.64472,11/07/2015 07:56:44,1310.131975,7,1,-1.92431E-05,3.506296635,2.314861683,2.069465778,8.881886479,7.499285845,-0.026031207,0,0,0,0
12037,42582.65986,11/07/2015 07:56:45,1311.147118,7,1,-1.92431E-05,3.504515886,2.314861683,2.069465787,8.881886479,7.499285875,-0.025124645,0,0,0,0
12038,42583.66031,11/07/2015 07:56:46,1312.147573,7,1,-1.92431E-05,3.504030228,2.314861683,2.069465794,8.881886479,7.499285899,-0.021854544,0,0,0,0
12039,42584.67595,11/07/2015 07:56:47,1313.163212,7,1,-1.92431E-05,3.503706455,2.314861683,2.069465801,8.881886479,7.499285924,-0.017677927,0,0,0,0
12040,42585.69128,11/07/2015 07:56:48,1314.178541,7,1,-1.92431E-05,3.503868341,2.314861683,2.069465809,8.881886479,7.499285955,-0.013015604,0,0,0,0
12041,42586.6918,11/07/2015 07:56:49,1315.179057,7,1,-1.92431E-05,3.503706455,2.314861683,2.069465815,8.881886479,7.499285974,-0.000194263,0,0,0,0
12042,42587.70695,11/07/2015 07:56:50,1316.194207,7,1,-1.92431E-05,3.503544569,2.314861683,2.069465825,8.881886479,7.499286011,-9.71317E-05,0,0,0,0
12043,42588.70719,11/07/2015 07:56:51,1317.194446,7,1,-1.92431E-05,3.503706455,2.314861683,2.069465831,8.881886479,7.49928603,-3.23772E-05,0,0,0,0
12044,42589.70722,11/07/2015 07:56:52,1318.194481,7,1,-1.92431E-05,3.503868341,2.314861683,2.069465838,8.881886479,7.499286054,3.23772E-05,0,0,0,0
12045,42590.72278,11/07/2015 07:56:53,1319.210035,7,1,-1.92431E-05,3.503868341,2.314861683,2.069465848,8.881886479,7.499286089,0,0,0,0,0
12046,42591.73842,11/07/2015 07:56:54,1320.225675,7,1,-1.92431E-05,3.504030228,2.314861683,2.069465853,8.881886479,7.499286108,6.47545E-05,0,0,0,0
12047,42592.754,11/07/2015 07:56:55,1321.241256,7,1,-1.92431E-05,3.504030228,2.314861683,2.069465859,8.881886479,7.499286127,3.23772E-05,0,0,0,0
12048,42593.76965,11/07/2015 07:56:56,1322.256904,7,1,-1.92431E-05,3.504030228,2.314861683,2.069465866,8.881886479,7.499286152,6.47545E-05,0,0,0,0
12049,42594.78532,11/07/2015 07:56:57,1323.272581,7,1,-1.92431E-05,3.504030228,2.314861683,2.069465876,8.881886479,7.499286189,6.47545E-05,0,0,0,0
12050,42595.80087,11/07/2015 07:56:58,1324.28813,7,1,-1.92431E-05,3.504030228,2.314861683,2.069465883,8.881886479,7.499286213,3.23772E-05,0,0,0,0
12051,42596.81647,11/07/2015 07:56:59,1325.30373,7,1,-1.92431E-05,3.504354,2.314861683,2.06946589,8.881886479,7.499286238,6.47545E-05,0,0,0,0
12052,42597.83211,11/07/2015 07:57:00,1326.319364,7,1,-0.000199852,3.504192114,2.314861683,2.069465901,8.881886479,7.499286276,3.23772E-05,0,0,0,0
12053,42598.84773,11/07/2015 07:57:01,1327.334991,7,1,-1.92431E-05,3.504354,2.314861683,2.06946591,8.881886479,7.499286308,6.47545E-05,0,0,0,0
12054,42599.86338,11/07/2015 07:57:02,1328.350636,7,1,-1.92431E-05,3.504515886,2.314861683,2.069465919,8.881886479,7.499286339,6.47545E-05,0,0,0,0
12055,42600.86338,11/07/2015 07:57:03,1329.350636,7,1,-1.92431E-05,3.504515886,2.314861683,2.069465931,8.881886479,7.499286382,9.71317E-05,0,0,0,0
12056,42601.86344,11/07/2015 07:57:04,1330.350699,7,1,-1.92431E-05,3.504354,2.314861683,2.069465943,8.881886479,7.499286423,3.23772E-05,0,0,0,0
12057,42602.87892,11/07/2015 07:57:05,1331.36618,7,1,-1.92431E-05,3.504677773,2.314861683,2.06946595,8.881886479,7.499286449,6.47545E-05,0,0,0,0
12058,42603.87895,11/07/2015 07:57:06,1332.366208,7,1,-1.92431E-05,3.504839659,2.314861683,2.069465959,8.881886479,7.499286479,6.47545E-05,0,0,0,0
12059,42604.89455,11/07/2015 07:57:07,1333.381808,7,1,-1.92431E-05,3.504677773,2.314861683,2.069465966,8.881886479,7.499286503,6.47545E-05,0,0,0,0
12060,42605.91019,11/07/2015 07:57:08,1334.397445,7,1,-1.92431E-05,3.504839659,2.314861683,2.069465971,8.881886479,7.499286522,6.47545E-05,0,0,0,0
12061,42606.92583,11/07/2015 07:57:09,1335.413084,7,1,-1.92431E-05,3.505001545,2.314861683,2.069465981,8.881886479,7.499286555,6.47545E-05,0,0,0,0
12062,42607.94111,11/07/2015 07:57:10,1336.42837,7,1,-1.92431E-05,3.504839659,2.314861683,2.069465989,8.881886479,7.499286585,3.23772E-05,0,0,0,0
12063,42608.95703,11/07/2015 07:57:11,1337.444288,7,1,-1.92431E-05,3.505163431,2.314861683,2.069465999,8.881886479,7.499286619,9.71317E-05,0,0,0,0
12064,42609.9727,11/07/2015 07:57:12,1338.459957,7,1,-0.491276473,3.468739033,2.314861683,2.069526772,8.881886479,7.499497467,-0.007187748,0,0,0,0
12065,42610.9883,11/07/2015 07:57:13,1339.475562,7,1,-1.063085437,3.425191879,2.314861683,2.069733609,8.881886479,7.500209492,-0.015929556,0,0,0,0
12066,42611.98833,11/07/2015 07:57:14,1340.475589,7,1,-1.781910419,3.370150566,2.314861683,2.070117843,8.881886479,7.501513624,-0.026937818,0,0,0,0
12067,42613.00387,11/07/2015 07:57:15,1341.491131,7,1,-1.86842227,3.360599279,2.314861683,2.070631588,8.881886479,7.503242676,-0.028848076,0,0,0,0
12068,42614.01951,11/07/2015 07:57:16,1342.506772,7,1,-1.655664444,3.373873949,2.314861683,2.071156396,8.881886479,7.505006093,-0.026193142,0,0,0,0
12069,42615.01954,11/07/2015 07:57:17,1343.506803,7,1,-1.503591418,3.384072781,2.314861683,2.071596816,8.881886479,7.506493961,-0.016836118,0,0,0,0
12070,42616.0351,11/07/2015 07:57:18,1344.522355,7,1,-0.956525981,3.423734903,2.314861683,2.071946183,8.881886479,7.507681356,-0.000259018,0,0,0,0
12071,42617.0502,11/07/2015 07:57:19,1345.537454,7,1,-2.612351894,3.299892187,2.314861683,2.072415632,8.881886479,7.509248051,-0.013986921,0,0,0,0
12072,42618.05069,11/07/2015 07:57:20,1346.537948,7,1,-0.708730042,3.438951969,2.314861683,2.072898485,8.881886479,7.510855434,0.015589763,0,0,0,0
12073,42619.05069,11/07/2015 07:57:21,1347.537952,7,1,-1.412383795,3.387148619,2.314861683,2.073191576,8.881886479,7.511853541,0.002687311,0,0,0,0
12074,42620.05074,11/07/2015 07:57:22,1348.537997,7,1,-1.114017248,3.408355713,2.314861683,2.073542476,8.881886479,7.513045384,0.004856586,0,0,0,0
12075,42621.06631,11/07/2015 07:57:23,1349.553567,7,1,-0.283756405,3.468900919,2.314861683,2.073836866,8.881886479,7.514049268,0.008977165,0,0,0,0
12076,42622.08191,11/07/2015 07:57:25,1350.569165,7,1,-2.075942278,3.336640358,2.314861683,2.074193039,8.881886479,7.515243385,0.007236723,0,0,0,0
12077,42623.08193,11/07/2015 07:57:26,1351.569184,7,1,0.126587853,3.499335527,2.314879814,2.074467593,8.881949894,7.516159611,0.012076711,0,0,0,0
12078,42624.09703,11/07/2015 07:57:27,1352.584284,7,1,0.08577016,3.49836421,2.314907019,2.074467593,8.882045088,7.516159611,0.022243118,0,0,0,0
12079,42625.09754,11/07/2015 07:57:28,1353.584799,7,1,0.08107432,3.499497414,2.314932378,2.074467593,8.88213382,7.516159611,0.018018752,0,0,0,0
12080,42626.09758,11/07/2015 07:57:29,1354.584842,7,1,0.126587853,3.503706455,2.314962128,2.074467593,8.882238011,7.516159611,0.006799221,0,0,0,0
12081,42627.11313,11/07/2015 07:57:30,1355.600392,7,1,0.172101393,3.507915497,2.31500485,2.074467593,8.882387804,7.516159611,0.034319781,0,0,0,0
12082,42628.11314,11/07/2015 07:57:31,1356.600402,7,1,0.126587853,3.505325317,2.315045366,2.074467593,8.882529879,7.516159611,0.001133204,0,0,0,0
12083,42629.12878,11/07/2015 07:57:32,1357.616038,7,1,0.075656042,3.502087593,2.315072813,2.074467593,8.882626055,7.516159611,0.000615168,0,0,0,0
12084,42630.12882,11/07/2015 07:57:33,1358.616083,7,1,0.415382087,3.527989149,2.315150607,2.074467593,8.882900245,7.516159611,0.00495367,0,0,0,0
12085,42631.14438,11/07/2015 07:57:34,1359.631635,7,1,0.349459708,3.523941994,2.315257047,2.074467593,8.883275533,7.516159611,0.003334808,0,0,0,0
12086,42632.15998,11/07/2015 07:57:35,1360.647238,7,1,0.314060301,3.522161245,2.31534959,2.074467593,8.883601551,7.516159611,0.00343194,0,0,0,0
12087,42633.16002,11/07/2015 07:57:36,1361.647277,7,1,0.29347083,3.521189928,2.315433285,2.074467593,8.883896284,7.516159611,0.003852844,0,0,0,0
12088,42634.17568,11/07/2015 07:57:37,1362.662939,7,1,0.43524912,3.532198191,2.315541632,2.074467593,8.884278641,7.516159611,0.001003694,0,0,0,0
12089,42635.19123,11/07/2015 07:57:38,1363.678484,7,1,0.754927516,3.556804895,2.315720604,2.074467593,8.884913991,7.516159611,0.006604957,0,0,0,0
12090,42636.20686,11/07/2015 07:57:39,1364.694117,7,1,-1.92431E-05,3.501763821,2.31579432,2.074467598,8.885176155,7.516159629,-0.00401473,0,0,0,0
12091,42637.22246,11/07/2015 07:57:40,1365.709715,7,1,-1.92431E-05,3.501440048,2.31579432,2.07446761,8.885176155,7.516159671,-0.003917599,0,0,0,0
12092,42638.22254,11/07/2015 07:57:41,1366.709795,7,1,-1.92431E-05,3.501278162,2.31579432,2.074467619,8.885176155,7.516159702,-0.006151629,0,0,0,0
12093,42639.23807,11/07/2015 07:57:42,1367.725331,7,1,-1.92431E-05,3.501440048,2.31579432,2.074467626,8.885176155,7.516159727,-0.011008215,0,0,0,0
12094,42640.25369,11/07/2015 07:57:43,1368.740946,7,1,-1.92431E-05,3.501440048,2.31579432,2.074467633,8.885176155,7.516159751,-0.000129509,0,0,0,0
12095,42641.2693,11/07/2015 07:57:44,1369.756562,7,1,-1.92431E-05,3.501440048,2.31579432,2.074467639,8.885176155,7.516159773,-3.23772E-05,0,0,0,0
12096,42642.26933,11/07/2015 07:57:45,1370.756588,7,1,-1.92431E-05,3.501440048,2.31579432,2.074467648,8.885176155,7.516159804,3.23772E-05,0,0,0,0
12097,42643.28451,11/07/2015 07:57:46,1371.771767,7,1,-1.92431E-05,3.501601934,2.31579432,2.074467655,8.885176155,7.51615983,6.47545E-05,0,0,0,0
12098,42643.51928,11/07/2015 07:57:46,1372.006539,7,1,-1.92431E-05,3.501601934,2.31579432,2.074467657,8.885176155,7.516159834,6.47545E-05,0,0,0,0
12099,42643.53536,11/07/2015 07:57:46,0.015775412,8,1,0,3.501601934,2.31579432,2.074467657,8.885176155,7.516159834,0,0,0,0,0
12100,42644.53551,11/07/2015 07:57:47,1.000061038,7,1,-0.000199852,3.501601934,2.31579432,2.074467662,8.885176155,7.516159854,0,0,0,0,0
12101,42645.55112,11/07/2015 07:57:48,2.015667651,7,1,-0.000199852,3.501601934,2.31579432,2.07446767,8.885176155,7.516159882,0,0,0,0,0
12102,42646.55119,11/07/2015 07:57:49,3.015742214,7,1,-1.92431E-05,3.501925707,2.31579432,2.074467681,8.885176155,7.516159921,6.47545E-05,0,0,0,0
12103,42647.56679,11/07/2015 07:57:50,4.031340857,7,1,-1.92431E-05,3.502249479,2.31579432,2.07446769,8.885176155,7.516159949,0.000129509,0,0,0,0
12104,42648.58236,11/07/2015 07:57:51,5.046904493,7,1,-1.92431E-05,3.502249479,2.31579432,2.074467699,8.885176155,7.516159982,9.71317E-05,0,0,0,0
12105,42649.59796,11/07/2015 07:57:52,6.062511041,7,1,-1.92431E-05,3.502087593,2.31579432,2.074467711,8.885176155,7.516160026,6.47545E-05,0,0,0,0
12106,42650.59805,11/07/2015 07:57:53,7.062594354,7,1,-1.92431E-05,3.502249479,2.31579432,2.07446772,8.885176155,7.516160054,6.47545E-05,0,0,0,0
12107,42651.61359,11/07/2015 07:57:54,8.078141409,7,1,-1.92431E-05,3.502411366,2.31579432,2.074467729,8.885176155,7.516160087,6.47545E-05,0,0,0,0
12108,42652.62921,11/07/2015 07:57:55,9.093756609,7,1,-1.92431E-05,3.502411366,2.31579432,2.074467739,8.885176155,7.516160122,9.71317E-05,0,0,0,0
12109,42653.64484,11/07/2015 07:57:56,10.10938347,7,1,-1.92431E-05,3.502573252,2.31579432,2.074467748,8.885176155,7.516160154,9.71317E-05,0,0,0,0
12110,42654.64484,11/07/2015 07:57:57,11.10938589,7,1,-1.92431E-05,3.502411366,2.31579432,2.074467764,8.885176155,7.51616021,6.47545E-05,0,0,0,0
12111,42655.66052,11/07/2015 07:57:58,12.12506672,7,1,-1.92431E-05,3.502573252,2.31579432,2.074467775,8.885176155,7.516160249,3.23772E-05,0,0,0,0
12112,42656.67605,11/07/2015 07:57:59,13.14059433,7,1,-1.92431E-05,3.502573252,2.31579432,2.074467786,8.885176155,7.516160289,6.47545E-05,0,0,0,0
12113,42657.67607,11/07/2015 07:58:00,14.14061834,7,1,-1.92431E-05,3.502573252,2.31579432,2.074467792,8.885176155,7.516160307,0,0,0,0,0
12114,42658.69169,11/07/2015 07:58:01,15.15623795,7,1,-1.92431E-05,3.502735138,2.31579432,2.074467805,8.885176155,7.516160354,6.47545E-05,0,0,0,0
12115,42659.70728,11/07/2015 07:58:02,16.17182517,7,1,-1.92431E-05,3.502735138,2.31579432,2.074467812,8.885176155,7.516160378,6.47545E-05,0,0,0,0
12116,42660.7229,11/07/2015 07:58:03,17.18744787,7,1,-1.92431E-05,3.502735138,2.31579432,2.074467817,8.885176155,7.516160397,3.23772E-05,0,0,0,0
12117,42661.73822,11/07/2015 07:58:04,18.20276544,7,1,-1.92431E-05,3.502897024,2.31579432,2.074467826,8.885176155,7.516160429,3.23772E-05,0,0,0,0
12118,42662.73826,11/07/2015 07:58:05,19.20280961,7,1,-0.000199852,3.502897024,2.31579432,2.074467833,8.885176155,7.516160451,3.23772E-05,0,0,0,0
12119,42663.75417,11/07/2015 07:58:06,20.21871864,7,1,-1.92431E-05,3.503220797,2.31579432,2.074467847,8.885176155,7.5161605,6.47545E-05,0,0,0,0
12120,42664.76974,11/07/2015 07:58:07,21.23429129,7,1,-0.96176362,3.432638407,2.31579432,2.07451586,8.885176155,7.516325416,-0.014084101,0,0,0,0
12121,42665.76974,11/07/2015 07:58:08,22.23429153,7,1,-0.946411848,3.431505203,2.31579432,2.074782236,8.885176155,7.517239474,-0.014278364,0,0,0,0
12122,42666.78541,11/07/2015 07:58:09,23.24995964,7,1,-1.534295082,3.386824846,2.31579432,2.075082459,8.885176155,7.518265791,-0.023214435,0,0,0,0
12123,42667.80098,11/07/2015 07:58:10,24.26552929,7,1,-1.873118043,3.35930419,2.31579432,2.07553517,8.885176155,7.519795683,-0.028750945,0,0,0,0
12124,42668.81662,11/07/2015 07:58:11,25.28116671,7,1,-2.11621809,3.338421106,2.31579432,2.076078913,8.885176155,7.521619065,-0.032959938,0,0,0,0
12125,42669.83221,11/07/2015 07:58:12,26.29676158,7,1,-2.33908987,3.319318533,2.31579432,2.076691872,8.885176155,7.52366176,-0.022340249,0,0,0,0
12126,42670.83225,11/07/2015 07:58:13,27.29680284,7,1,-0.637931228,3.442837238,2.31579432,2.077201307,8.885176155,7.52535901,0.002493,0,0,0,0
12127,42671.84791,11/07/2015 07:58:14,28.31245712,7,1,-0.931963086,3.422925472,2.31579432,2.077402329,8.885176155,7.526049895,0.007543898,0,0,0,0
12128,42672.863,11/07/2015 07:58:15,29.3275454,7,1,-2.784472466,3.284836769,2.31579432,2.077805559,8.885176155,7.527401573,-0.014504957,0,0,0,0
12129,42673.86345,11/07/2015 07:58:16,30.327994,7,1,-1.316299677,3.389415026,2.31579432,2.078461494,8.885176155,7.529566182,0.010490179,0,0,0,0
12130,42674.87913,11/07/2015 07:58:18,31.34367448,7,1,-1.063085437,3.408841372,2.31579432,2.078811396,8.885176155,7.530754013,0.018260717,0,0,0,0
12131,42675.89468,11/07/2015 07:58:19,32.3592308,7,1,-0.460392296,3.453845501,2.31579432,2.079060269,8.885176155,7.531604167,0.001975012,0,0,0,0
12132,42676.91028,11/07/2015 07:58:20,33.37483203,7,1,0.085950769,3.495612144,2.315801769,2.079148998,8.885202191,7.531910678,0.014569712,0,0,0,0
12133,42677.92594,11/07/2015 07:58:21,34.39048949,7,1,0.176977843,3.504192114,2.31583487,2.079148998,8.88531805,7.531910678,0.044550993,0,0,0,0
12134,42678.92596,11/07/2015 07:58:22,35.39050677,7,1,0.176797241,3.505487204,2.315884004,2.079148998,8.885490253,7.531910678,0.023117304,0,0,0,0
12135,42679.94154,11/07/2015 07:58:23,36.40609256,7,1,0.126949072,3.502735138,2.31592899,2.079148998,8.885647926,7.531910678,0.018746376,0,0,0,0
12136,42680.95695,11/07/2015 07:58:24,37.42150058,7,1,0.166863725,3.506620407,2.315969147,2.079148998,8.885788653,7.531910678,0.010393095,0,0,0,0
12137,42681.97277,11/07/2015 07:58:25,38.43732139,7,1,1.149197578,3.579792738,2.316124931,2.079148998,8.886344011,7.531910678,0.016544724,0,0,0,0
12138,42682.98838,11/07/2015 07:58:26,39.45292982,7,1,0.719166875,3.550491333,2.316399682,2.079148998,8.887325293,7.531910678,0.009097958,0,0,0,0
12139,42684.00399,11/07/2015 07:58:27,40.46853657,7,1,-0.181892782,3.484927654,2.316519466,2.079169529,8.887750596,7.531982241,-0.004209042,0,0,0,0
12140,42685.00406,11/07/2015 07:58:28,41.46860819,7,1,-0.460211694,3.463558674,2.316519466,2.079252105,8.887750596,7.532268887,-0.007932425,0,0,0,0
12141,42686.0196,11/07/2015 07:58:29,42.4841463,7,1,-0.471048236,3.461777925,2.316519466,2.079383305,8.887750596,7.532723176,-0.022923041,0,0,0,0
12142,42687.01963,11/07/2015 07:58:30,43.48417395,7,1,-0.607588828,3.451093435,2.316519466,2.079531065,8.887750596,7.533233893,-0.026063632,0,0,0,0
12143,42688.03523,11/07/2015 07:58:31,44.49977458,7,1,-1.205044389,3.405765533,2.316519466,2.079775098,8.887750596,7.534069579,-0.029074669,0,0,0,0
12144,42689.05085,11/07/2015 07:58:32,45.51540256,7,1,-2.014896393,3.343439579,2.316519466,2.08021877,8.887750596,7.535564835,-0.028168106,0,0,0,0
12145,42690.05087,11/07/2015 07:58:33,46.51541689,7,1,-2.232711077,3.324175119,2.316519466,2.080807326,8.887750596,7.537526937,-0.027747203,0,0,0,0
12146,42691.06647,11/07/2015 07:58:34,47.53102147,7,1,-2.055352926,3.335021496,2.316519466,2.081412955,8.887750596,7.539542996,-0.025286531,0,0,0,0
12147,42692.08178,11/07/2015 07:58:35,48.5463263,7,1,-0.541485846,3.446560621,2.316519466,2.08178345,8.887750596,7.540786486,-0.000841808,0,0,0,0
12148,42693.08205,11/07/2015 07:58:36,49.54659631,7,1,-0.055285681,3.484441996,2.316519466,2.081869767,8.887750596,7.541084324,0.015800048,0,0,0,0
12149,42694.08205,11/07/2015 07:58:37,50.54659793,7,1,-0.192729339,3.475538254,2.316519466,2.081904515,8.887750596,7.541205158,0.026452113,0,0,0,0
12150,42695.09768,11/07/2015 07:58:38,51.56222301,7,1,0.577388644,3.533817053,2.316603025,2.081930436,8.888045769,7.541295252,0.041960765,0,0,0,0
12151,42696.09769,11/07/2015 07:58:39,52.56223986,7,1,1.073341727,3.572507858,2.316837683,2.081930436,8.888881079,7.541295252,0.047562025,0,0,0,0
12152,42697.11332,11/07/2015 07:58:40,53.57787272,7,1,0.733976841,3.549520016,2.31708894,2.081930436,8.889776181,7.541295252,0.020527124,0,0,0,0
12153,42698.1289,11/07/2015 07:58:41,54.59344469,7,1,0.415382087,3.527179718,2.317246899,2.081930436,8.89033545,7.541295252,0.010393048,0,0,0,0
12154,42699.14456,11/07/2015 07:58:42,55.60910941,7,1,-0.197063968,3.482013702,2.317296522,2.08196127,8.890510461,7.541402629,-0.010166407,0,0,0,0
12155,42700.14463,11/07/2015 07:58:43,56.60917979,7,1,-1.777214527,3.362865686,2.317296522,2.082273283,8.890510461,7.542455427,-0.04173417,0,0,0,0
12156,42701.16022,11/07/2015 07:58:44,57.62477192,7,1,-2.182321072,3.329193592,2.317296522,2.082842364,8.890510461,7.544357291,-0.044032909,0,0,0,0
12157,42702.17575,11/07/2015 07:58:45,58.64030029,7,1,-2.08587575,3.333240747,2.317296522,2.083442121,8.890510461,7.54635545,-0.038787793,0,0,0,0
12158,42703.17577,11/07/2015 07:58:46,59.64031442,7,1,-2.106104136,3.329679251,2.317296522,2.08402495,8.890510461,7.548296995,-0.030531645,0,0,0,0
12159,42704.19144,11/07/2015 07:58:47,60.65598754,7,1,-1.529057384,3.37128377,2.317296522,2.08451771,8.890510461,7.549948773,0.001262713,0,0,0,0
12160,42705.20701,11/07/2015 07:58:48,61.67155473,7,1,-0.861164272,3.420982838,2.317296522,2.084828706,8.890510461,7.551004877,0.018066455,0,0,0,0
12161,42706.22261,11/07/2015 07:58:49,62.68715923,7,1,-0.739252985,3.430534124,2.317296522,2.085059659,8.890510461,7.551795684,0.020494748,0,0,0,0
12162,42707.22263,11/07/2015 07:58:50,63.68717345,7,1,-0.531371713,3.446560621,2.317296522,2.085227564,8.890510461,7.552373201,0.022825861,0,0,0,0
12163,42708.23793,11/07/2015 07:58:51,64.70247983,7,1,0.075836651,3.492860079,2.317309677,2.085281595,8.890556396,7.55255945,0.032798052,0,0,0,0
12164,42709.23797,11/07/2015 07:58:52,65.70252234,7,1,-0.222891092,3.471652985,2.31731724,2.085320593,8.890582814,7.552694835,0.020106221,0,0,0,0
12165,42710.25386,11/07/2015 07:58:53,66.71840407,7,1,-0.597835958,3.443808556,2.31731724,2.085455211,8.890582814,7.553159095,0.002687264,0,0,0,0
12166,42711.26945,11/07/2015 07:58:54,67.73400061,7,1,-0.526495278,3.449150801,2.31731724,2.085610124,8.890582814,7.553693108,0.00058279,0,0,0,0
